x1,x2
-3.752283761794925621e-01,8.624695885954147823e-01
-2.362498208081046602e+00,5.033775805120810354e-01
-1.141414084483018732e+00,9.155262463078039925e-01
-1.527444526266095393e+00,1.977377181740748391e+00
-1.253628960594770581e+00,5.526630945579114051e-01
-1.182391221101330769e+00,8.723749065241512834e-01
-3.163806748061764651e+00,-3.621126375961386534e-01
-2.155265654644225926e+00,-4.666873961842597784e-02
-2.214838204423930090e+00,-4.636003965411636951e-01
-1.290371347878778607e+00,-6.491190912171502791e-01
-1.474514097167278548e+00,-8.094839990041156064e-01
-8.210715866759776826e-01,-1.583313103288961576e+00
-2.340370510322800968e+00,1.292839697716147429e-01
-3.640692427047528934e+00,-9.530494503650926985e-02
-1.902373211836555944e+00,3.179231742761790547e-01
-2.780127992924370961e+00,-9.176099978366354382e-01
-8.010074756877645363e-01,8.499512633432657061e-02
-1.518163582221680574e+00,5.542682580182154428e-01
-6.192659315300665934e-01,-3.403337703297950045e-01
-2.778266150164002468e+00,-3.498237405808342637e-01
-1.355515661645084524e+00,-6.249387746591610338e-01
-2.706940506164707827e+00,1.305119402983228261e+00
-2.047561777674748118e+00,-2.455110842832336215e-01
-2.651987929254677301e+00,1.205964583451181404e+00
-2.959236462631155362e+00,2.524910017900242054e-01
-1.492097502483390903e+00,-1.025965987309137795e+00
-3.605845498422772799e+00,7.383731200355410085e-01
-3.194328265610944406e+00,-1.319834045675150502e+00
-2.146794425580427657e+00,-7.145551852995718489e-02
-3.497293092039942763e+00,9.499891806044642451e-01
-3.194910743075144666e+00,-1.803380547356751018e+00
-2.078444019511997531e+00,-5.735007450424867148e-02
-3.236028834341006188e+00,-5.768483468398060143e-01
-1.231409082761598661e+00,5.116664975424947137e-01
-2.253950834152992133e+00,1.374776779927136872e+00
-6.557440755942844923e-01,-1.229271968119227232e+00
-7.616738005266683320e-01,9.454957761273290462e-01
-3.160218637939146813e+00,-1.947913556631162724e+00
-1.480716034714833818e+00,-5.544747921508816901e-01
-1.523688260289163710e+00,-7.180940920776355263e-01
-2.881725923937230149e+00,-9.431379831452176843e-01
-3.658673208979991820e+00,-4.206135550508352527e-01
-1.542416425157350668e+00,8.379032736356913924e-01
-2.903273465853942081e+00,1.702644306656683759e-02
-7.795276052734669836e-01,9.675302690659384197e-01
-1.298784155361291104e+00,-2.079737426767005903e+00
-1.220875993526893133e+00,4.342025915906511102e-02
-9.339198998993611944e-01,-9.696037629127204349e-01
-3.521125464494366142e+00,5.719348475769980844e-02
5.451127529819439488e-01,2.276835492460788091e-01
2.375056516783371485e-01,1.240463980276149236e+00
-2.384033638257220922e+00,7.214152152858944733e-01
-1.592495298594873709e+00,2.901899736667792329e-01
-3.446547305033269559e-01,1.326684169111086442e+00
2.651307976769121666e-01,2.612709614505200340e-01
-1.099125118610707608e+00,7.822798748179651263e-01
-1.401584097491729519e+00,7.015873867915036755e-01
-3.981506586829667071e+00,2.234438870239258135e-01
-2.507355664151661667e+00,2.496829928379362684e-01
-2.068431396972856717e+00,7.752482331524852555e-01
-3.492554510313911287e+00,-3.210531588829216854e-01
-2.478341463725941995e+00,-1.280184722633098127e-01
-1.387427670726728790e+00,7.949839062012216129e-01
-2.461176829516251274e+00,3.847804384591925198e-01
-2.235848022467926466e+00,-1.317819112535398018e-01
-2.116731937489072735e+00,6.304922795416639802e-01
-3.384387160151760554e+00,-2.053949589123593711e+00
-9.140098594932140053e-01,1.330527919239425483e+00
-1.681091071156193939e+00,-2.020822053912384453e-01
-4.125152207998916687e-01,2.007599412619687773e-01
-1.229444516379816221e-01,1.418738699251878899e+00
-3.069400980487605679e+00,-5.556440169797005613e-01
-1.553289572225335480e+00,-3.947212001373506807e-01
-2.473748446511816468e+00,-1.332937451133466622e+00
-7.363102434234525262e-02,4.488605958091277937e-01
-2.330269542130241511e+00,1.110554428667873017e+00
-3.367160372678867475e+00,1.758415958236895893e+00
-1.995783123367740330e+00,-9.175771501892803217e-01
-2.904801303843711491e+00,1.589941648569941357e+00
-1.489108097441533607e+00,-7.101601850641372504e-01
-3.046614499498545570e+00,-2.310487459113064190e+00
-4.312709813957839700e+00,-1.146591897173894647e+00
-3.580639826721180530e+00,1.894369772265006358e+00
-9.625068119859108151e-01,2.868259165766766650e-01
-2.260030993961086754e+00,-1.646607882684005819e-01
-2.775930435979440780e+00,9.430710821609791239e-01
-1.393943935579372351e+00,1.199328883699772863e+00
-1.703770338866351208e+00,-6.025447880550102164e-01
-9.805438175605889484e-01,5.557751356397853115e-01
-1.206782682664506501e+00,5.523479411019411867e-01
-2.415129433696200145e+00,-1.068241073195794533e+00
-3.867141314484168202e+00,-2.366496086984176128e-01
-2.229456817175973438e+00,-8.135870052756967175e-01
-3.544301794944340500e+00,4.563915629845166078e-01
-3.891331697488110919e+00,-1.449168211200202450e+00
-1.227850571320307393e+00,8.336878555740792063e-01
-2.287260100051082379e+00,-1.508101392684792152e+00
-1.683067979672140613e+00,1.445953859624036497e-01
-9.592542033619335662e-01,7.096840804401642888e-01
-1.116487837227243762e+00,1.019603981170565388e-01
-3.149493899051272194e+00,-5.272264069121351815e-01
1.550182072366830255e-01,1.372147771098087388e+00
-8.918370475237376027e-01,1.920469055234748312e+00
-2.546417536159362172e-02,7.786984044899403212e-01
-2.871899039525100950e+00,-5.864805947548658027e-01
-2.176648879841875051e+00,9.821208000275218897e-01
-2.645461754534779164e+00,1.398743418700277630e+00
-2.008461641116670915e+00,-2.373297456794465909e-01
-2.461454451040098412e+00,1.930158434484012253e-01
-2.964129917310215134e+00,-4.532154265635129353e-01
-2.975298825381735845e+00,-1.142400332457086609e+00
-1.784467251796760578e+00,4.431934915869367719e-01
-9.447821227455335258e-01,-8.688118172856706956e-02
-3.993380803669152712e+00,-1.003369658931457575e+00
-1.930350805914298640e+00,4.454500576239217580e-01
-2.365573845139379294e+00,-4.161966255935262704e-01
-1.358824792636248002e+00,1.617896535808450997e-01
-2.024744018133569412e+00,2.248243074274114961e-01
-5.327541485792799847e+00,-1.058356868333519607e+00
-4.317765598736706067e+00,-5.532197108905130278e-01
-1.252466202964414688e+00,2.342745591402120575e-01
-1.877533340579616850e+00,1.216247860709919637e+00
-2.215478726572698065e+00,-1.556474162786675608e+00
-3.894026894121788374e+00,-1.404427875366969225e+00
-4.260516264462664182e+00,-1.178532410228107175e+00
-1.722555222761045446e+00,5.142084209362782765e-01
-2.052727057508507702e+00,2.837433013198696896e-01
-2.412908665053733692e+00,-4.821537255183109272e-01
-3.221848713114170426e+00,-5.075320206529516653e-01
-1.816473036131977636e+00,7.910673056318316965e-01
-2.792844595125965501e+00,3.515245514588726250e-01
-1.651121197171733002e+00,-1.569770523207885349e+00
-3.387002000924273837e+00,-1.818937550209080767e+00
-9.892428676118627529e-01,-5.398260648183939026e-03
-1.161297149183504018e+00,-9.236650707411686589e-01
-1.007397518906417488e+00,3.535758321293988593e-01
-1.033902431281082723e+00,1.691392713727746688e+00
-4.273401163515352152e+00,-4.019392526245169073e-02
-1.488292154805197942e+00,-4.261831531821312913e-01
-1.521711333257511845e+00,5.710337126929101448e-01
-2.125550173834251044e+00,-5.428553983269138739e-01
-1.689044878606656752e+00,1.114949344609964310e+00
-4.037421091452841004e+00,-9.634566977391104681e-01
-1.853274366399629614e+00,-4.477382683309236722e-01
-2.026777839654460678e+00,-9.524675611477555898e-03
-1.952153137318395348e+00,-4.324980936632726314e-01
-2.023529002510662700e+00,-7.799463555892500732e-01
-1.821501061686867207e+00,6.758521231986983624e-01
-1.493742092095065477e+00,3.669312661629536843e-01
-1.678664587755901216e+00,2.675032515879435246e-01
-1.777372123509705304e+00,6.840136050244516319e-01
-4.173005684201045895e+00,-2.059801318179371177e-01
-7.260777266550644260e-01,2.041024093495282798e+00
-1.242887972846558275e+00,4.374745346768945664e-01
-2.263170960136060561e+00,1.312130819498597833e-01
-2.844725960535776199e+00,3.292239282132134459e-01
-1.029214165949585258e+00,-3.106180994188310063e-01
-2.934399000465208296e+00,-4.887832567358849079e-01
-2.383851442045642255e+00,-6.037412173228676737e-01
-2.355084376988087147e+00,1.537919053419789961e+00
-1.716362372355357380e+00,-3.351166806380068697e-01
-9.310031742608828598e-01,6.268104837050623157e-01
-3.074137291108687720e+00,8.132990261637875751e-01
-2.671151785687666536e+00,-7.863193557410003143e-01
-1.997343438977504659e+00,1.864750751018226405e+00
-3.276343261310066701e+00,-1.428568814300660572e-01
-2.885477439395576660e+00,-5.657283289031892481e-01
-1.572726125809749353e+00,-4.160150167585344172e-01
-3.157347256266374469e+00,8.110941944494661771e-01
-1.980627819463179451e+00,-1.181832758786374615e+00
-1.196539927872717346e-01,-3.981573918949530833e-01
-1.214838979227303994e+00,7.842321033024153287e-01
-2.609884160212446513e+00,1.482948584200470377e+00
-1.382192909148532101e+00,4.972761924880593210e-01
-1.026038622312155146e+00,7.791527987870272565e-01
-9.194359995693306420e-01,1.290254904160086091e-01
-1.235918211747024653e+00,1.159759121401232163e+00
-2.183034357508891965e+00,1.769035333610225191e-01
-4.097300371677581765e+00,5.593323000485846963e-01
-2.120283991808454616e+00,-1.284222613545439540e+00
-1.866403747418907688e+00,6.525418746635126555e-01
-1.626255770390597544e+00,1.026177814017060985e+00
-2.220725536075109030e+00,4.461331568140359388e-02
-1.560925255872976036e+00,1.082590153423776264e-01
-2.458021049680499726e+00,-6.599337146997955594e-01
-1.946790760146714261e+00,1.324820187930393078e-01
-1.698082743376884807e+00,-3.406031560169798245e-01
-2.888122974443607216e+00,-5.007853973419443827e-01
-3.180044037547147262e+00,-1.049156764523224039e+00
-2.265385525997699823e+00,9.512339706267536332e-01
-1.524295638221675020e+00,-2.185320102937587106e-01
-1.902006146941123133e+00,-3.322291576961193260e-01
-2.185983450652442706e+00,-1.835877518895088004e-02
-3.763369313981383968e-01,3.390206577095305485e-01
-1.435962177093609293e+00,-2.390215949671500306e-01
-1.491798657624409330e+00,1.743212510456718378e-01
-3.713016383986464497e+00,-1.768832700156797610e+00
-1.802853983017423500e+00,6.455613937673759795e-01
-1.686218524137423458e+00,-2.381745702837405332e-02
-9.115806406431496978e-01,9.340605434546103147e-01
-8.890815119954398327e-02,-5.200632077899081107e-01
-3.620486546492446500e+00,4.373162656373060786e-01
-4.094260954283386766e+00,-6.823753234633281872e-01
-3.233724693786322657e+00,-1.586701509672193477e+00
-1.599421355436785763e+00,7.707662571387438044e-01
-1.031080724986371600e+00,7.494166164857235524e-01
